"No.","Time","Delta","Source","Source MAC","SRC Port","Destination","Dst MAC","DST Port","Protocol","Length","Info"
"710","2022-11-15 16:18:09.004374","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.148? Tell 12.227.228.129"
"711","2022-11-15 16:18:09.004374","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.226? Tell 12.227.228.129"
"712","2022-11-15 16:18:09.004374","0.000000","10.31.0.81","7a:81:72:cf:a5:bf","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","395","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (105)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-105.local AAAA, cache flush fe80::73:5430:6d04:b2d7 A, cache flush 10.31.0.81 NSEC, cache flush iPhone (105)._rdlink._tcp.local NSEC, cache flush iPhone-105.local OPT"
"713","2022-11-15 16:18:09.004374","0.000000","fe80::73:5430:6d04:b2d7","7a:81:72:cf:a5:bf","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","415","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (105)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-105.local AAAA, cache flush fe80::73:5430:6d04:b2d7 A, cache flush 10.31.0.81 NSEC, cache flush iPhone (105)._rdlink._tcp.local NSEC, cache flush iPhone-105.local OPT"
"714","2022-11-15 16:18:09.106209","0.101835","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.184? Tell 12.227.228.129"
"715","2022-11-15 16:18:09.208694","0.102485","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.186? Tell 12.227.228.129"
"716","2022-11-15 16:18:09.208694","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.242? Tell 12.227.228.129"
"717","2022-11-15 16:18:09.208694","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.192? Tell 12.227.228.129"
"718","2022-11-15 16:18:09.208694","0.000000","10.31.0.13","da:2c:ef:ad:14:cd","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","120","Standard query 0x0000 PTR _hap._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question OPT"
"719","2022-11-15 16:18:09.208694","0.000000","fe80::18f3:b39d:aba9:67bf","da:2c:ef:ad:14:cd","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","140","Standard query 0x0000 PTR _hap._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question OPT"
"720","2022-11-15 16:18:09.208694","0.000000","IntelCor_cd:c4:ea","70:cf:49:cd:c4:ea","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","56","Who has 10.31.1.180? (ARP Probe)"
"721","2022-11-15 16:18:09.311060","0.102366","CiscoMer_67:5f:bd","e0:55:3d:67:5f:bd","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.129? Tell 12.227.228.138"
"722","2022-11-15 16:18:09.311060","0.000000","10.31.1.112","12:72:8d:45:1a:0b","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","410","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Ninaâ\200\231s iphone 7._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 Ninas-iphone-7.local AAAA, cache flush fe80::c4b:ac91:943a:501f A, cache flush 10.31.1.112 NSEC, cache flush Ninaâ\200\231s iphone 7._rdlink._tcp.local NSEC, cache flush Ninas-iphone-7.local OPT"
"723","2022-11-15 16:18:09.311060","0.000000","fe80::c4b:ac91:943a:501f","12:72:8d:45:1a:0b","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","430","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR Ninaâ\200\231s iphone 7._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 Ninas-iphone-7.local AAAA, cache flush fe80::c4b:ac91:943a:501f A, cache flush 10.31.1.112 NSEC, cache flush Ninaâ\200\231s iphone 7._rdlink._tcp.local NSEC, cache flush Ninas-iphone-7.local OPT"
"724","2022-11-15 16:18:09.413127","0.102067","ArubaaHe_2f:7e:4c","20:4c:03:2f:7e:4c","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 10.31.0.217? Tell 10.31.0.1"
"725","2022-11-15 16:18:09.413127","0.000000","10.31.1.180","70:cf:49:cd:c4:ea","58339","239.255.255.250","01:00:5e:7f:ff:fa","1900","SSDP","217","M-SEARCH * HTTP/1.1 "
"726","2022-11-15 16:18:09.527551","0.114424","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.219? Tell 12.227.228.129"
"727","2022-11-15 16:18:09.527551","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.208? Tell 12.227.228.129"
"728","2022-11-15 16:18:09.527551","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.227? Tell 12.227.228.129"
"729","2022-11-15 16:18:09.527551","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.211? Tell 12.227.228.129"
"730","2022-11-15 16:18:09.618367","0.090816","10.31.1.31","9c:b6:d0:f0:95:09","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","83","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"731","2022-11-15 16:18:09.618367","0.000000","fe80::11ca:aa20:7bfa:a649","9c:b6:d0:f0:95:09","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","103","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"732","2022-11-15 16:18:09.618367","0.000000","10.31.1.31","9c:b6:d0:f0:95:09","5353","224.0.0.251","01:00:5e:00:00:fb","5353","MDNS","323","Standard query response 0x0000 PTR dr_schnellbacher::DESKTOP-7UOLEBN._oculusal_sp._tcp.local SRV 0 0 49836 DESKTOP-7UOLEBN.local TXT A 10.31.1.31 AAAA fe80::11ca:aa20:7bfa:a649"
"733","2022-11-15 16:18:09.618367","0.000000","fe80::11ca:aa20:7bfa:a649","9c:b6:d0:f0:95:09","5353","ff02::fb","33:33:00:00:00:fb","5353","MDNS","343","Standard query response 0x0000 PTR dr_schnellbacher::DESKTOP-7UOLEBN._oculusal_sp._tcp.local SRV 0 0 49836 DESKTOP-7UOLEBN.local TXT A 10.31.1.31 AAAA fe80::11ca:aa20:7bfa:a649"
"734","2022-11-15 16:18:09.618367","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.163? Tell 12.227.228.129"
"735","2022-11-15 16:18:09.720406","0.102039","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.213? Tell 12.227.228.129"
"736","2022-11-15 16:18:09.720406","0.000000","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.139? Tell 12.227.228.129"
"737","2022-11-15 16:18:09.927870","0.207464","Cisco_83:1c:e1","70:69:5a:83:1c:e1","","Broadcast","ff:ff:ff:ff:ff:ff","","ARP","60","Who has 12.227.228.240? Tell 12.227.228.129"
